9511;ARCHE;31;PAPIER;HÜLLETRANS09-12;PERGAMINHÜLLE F. 9X12CM TRANSP;;;100STK;VE;0.00;4.03;1.00;2.92;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
9512;ARCHE;31;PAPIER;HÜLLETRANS09-13;PERGAMINHÜLLE F. 9X13CM TRANSP;;;100STK;VE;0.08;4.10;1.00;2.97;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18830;ARCHE;31;PAPIER;HÜLLETRANS10-15;PERGAMINHÜLLE F.10X15CM TRANSP;;;100STK;VE;0.20;6.39;1.00;4.63;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;24.57;48194000
9516;ARCHE;31;PAPIER;HÜLLETRANS13-18;PERGAMINHÜLLE F.13X18CM TRANSP;;;100STK;VE;0.02;6.77;1.00;4.90;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18829;ARCHE;31;PAPIER;HÜLLETRANS18-24;PERGAMINHÜLLE F.18X24CM TRANSP;;;100STK;VE;0.04;9.67;1.00;7.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
9566;ARCHE;31;PAPIER;HÜLLETRANS24-30;PERGAMINHÜLLE F.24X30CM TRANSP;;;100STK;VE;0.10;15.19;1.00;11.01;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
9568;ARCHE;31;PAPIER;HÜLLETRANS30-40;PERGAMINHÜLLE F.30X40CM TRANSP;;;100STK;VE;0.16;48.71;1.00;35.30;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
14587;ARCHE;31;PAPIER;HÜLLETRANSA3;PERGAMINHÜLLE F. DIN A3 TRANSP;;;100STK;VE;0.26;66.15;1.00;47.94;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;1.00;48194000
14586;ARCHE;31;PAPIER;HÜLLETRANSA4;PERGAMINHÜLLE F. DIN A4 TRANSP;;;100STK;VE;0.26;18.90;1.00;13.70;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;1.00;48194000
13223;ARCHE;34;PAPIER;HÜLLETRANSA4LR;PERGAMINHÜLLE F. A4 M.LOCHRAND;;;100STK;VE;0.00;20.21;1.00;14.65;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
21783;ARCHE;53;PAPIER;FLAPS08-08;FOURFLAPS 8,5x8,5CM 120G;;;100STK;VE;0.60;50.00;1.00;36.24;5.00;34.51;10.00;0.00;0.00;0.00;0.00;O;0.00;39261000
14585;ARCHE;53;PAPIER;FLAPS09-12;FOURFLAPS 9X12CM 120G;;;100STK;VE;0.70;63.18;1.00;45.78;5.00;43.60;10.00;0.00;0.00;0.00;0.00;O;0.00;39261000
8566;ARCHE;53;PAPIER;FLAPS09-13;FOURFLAPS 9X13CM 120G;;;100STK;VE;0.70;63.38;1.00;45.93;5.00;43.74;10.00;0.00;0.00;0.00;0.00;O;2.50;39261000
12237;ARCHE;53;PAPIER;FLAPS10-15;FOURFLAPS 10X15CM 120G;;;100STK;VE;0.90;64.03;1.00;46.40;5.00;44.19;10.00;0.00;0.00;0.00;0.00;O;0.00;39261000
9489;ARCHE;53;PAPIER;FLAPS13-18;FOURFLAPS 13X18CM 120G;;;100STK;VE;1.40;90.49;1.00;65.67;5.00;62.47;10.00;0.00;0.00;0.00;0.00;O;1.17;39261000
9584;ARCHE;53;PAPIER;FLAPS18-24;FOURFLAPS 18X24CM 120G;;;100STK;VE;1.40;182.57;1.00;132.31;5.00;126.00;10.00;0.00;0.00;0.00;0.00;O;0.00;39261000
